               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 120,            0.041278,           0.0041593,           0.0056001,             0.67092,             0.53837,             0.57144,             0.31884,            0.040721,           0.0028327,           0.0067251,           0.0072758,           0.0072758,           0.0072758
                 121,            0.041455,           0.0041169,           0.0054243,             0.66188,             0.54672,             0.57247,             0.31933,            0.040679,           0.0028299,           0.0067162,           0.0072361,           0.0072361,           0.0072361
                 122,            0.041074,           0.0041079,           0.0055584,              0.6658,             0.54599,             0.57332,             0.31961,             0.04064,           0.0028271,           0.0067024,           0.0071962,           0.0071962,           0.0071962
                 123,            0.041244,           0.0041084,           0.0053398,             0.67502,             0.53836,             0.57405,             0.32051,            0.040611,           0.0028244,            0.006694,           0.0071561,           0.0071561,           0.0071561
                 124,             0.04119,           0.0040848,           0.0054268,             0.67917,             0.53779,             0.57503,             0.32137,            0.040577,           0.0028219,           0.0066851,            0.007116,            0.007116,            0.007116
                 125,            0.041363,           0.0040743,           0.0055069,             0.67671,             0.54079,              0.5756,              0.3217,            0.040539,           0.0028191,           0.0066773,           0.0070757,           0.0070757,           0.0070757
                 126,             0.04084,           0.0040821,           0.0052517,             0.62647,             0.58158,              0.5778,             0.32243,            0.040503,           0.0028158,           0.0066625,           0.0070353,           0.0070353,           0.0070353
                 127,             0.04089,           0.0040615,           0.0051768,             0.63246,             0.57788,             0.57562,             0.32319,            0.040472,           0.0028132,           0.0066425,           0.0069948,           0.0069948,           0.0069948
                 128,            0.040825,           0.0040782,           0.0052605,              0.6344,              0.5791,             0.57676,             0.32405,            0.040439,           0.0028107,             0.00662,           0.0069541,           0.0069541,           0.0069541
                 129,            0.040821,           0.0040535,           0.0052724,             0.63523,             0.57755,             0.57759,             0.32496,            0.040407,           0.0028089,           0.0066085,           0.0069134,           0.0069134,           0.0069134
                 130,            0.040389,           0.0040577,           0.0050167,             0.63704,             0.57997,             0.57883,             0.32709,            0.040375,           0.0028067,           0.0065996,           0.0068726,           0.0068726,           0.0068726
